,crop_time,image_time,human_len,ai_len,prob,similarity,correct
2952,6.651,28.269868770096465,6,6,0.9990825057029724,1.0,0
2953,0.966,4.105952974276528,16,14,0.7791593074798584,0.6666666666666666,0
2954,1.983,8.428679863344051,11,10,0.9566802382469176,0.9523809523809524,0
2955,1.902,8.084391881028939,16,15,0.9398249387741088,0.06451612903225806,0
2956,1.809,7.68909827170418,15,14,0.9932118058204652,0.9655172413793104,0
2957,1.449,5.4102940723633575,14,14,0.996774971485138,1.0,0
2958,2.331,8.703516551193227,12,12,0.9665582180023192,1.0,1
2959,4.006,14.957652211102557,5,5,0.9999828338623048,1.0,0
2960,2.301,8.591502181164998,7,6,0.948088765144348,0.7692307692307693,0
2961,1.604,5.989034984175864,6,6,0.9999816417694092,1.0,0
2962,2.205,6.674032708648586,11,11,0.9993209838867188,1.0,0
2963,2.043,6.18369561168665,8,8,0.9998924732208252,1.0,0
2964,1.995,6.038410545920149,14,12,0.9040099978446959,0.8461538461538461,0
2965,2.332,7.058432778489117,11,11,0.9992596507072448,1.0,0
2966,3.504,10.605809800954486,11,11,0.98316752910614,1.0,0
2968,1.846,11.973265215912956,5,5,0.955647885799408,0.2,0
2969,2.025,13.134269806188371,7,7,0.9997800588607788,1.0,0
2970,2.011,13.04346497789867,18,18,0.9129833579063416,1.0,1
2971,1.596,11.005898836168308,8,8,0.9557037949562072,1.0,0
2972,1.455,10.033573187108326,5,5,0.9999820590019226,1.0,0
2973,1.417,9.771527976723366,12,13,0.462637186050415,0.16,0
2974,1.421,8.27424417482421,10,10,0.9998904466629028,1.0,0
2975,1.245,7.249425754860059,8,7,0.8997094631195068,0.6666666666666666,0
2976,1.455,8.472220460499104,9,9,0.9621081948280334,1.0,0
2977,1.68,9.782357645112368,19,18,0.9240614175796508,0.972972972972973,0
2978,1.452,8.45475196470426,18,17,0.9986437559127808,0.9714285714285714,0
2979,1.077,4.223492698191934,6,8,0.9609770774841307,0.0,1
2980,1.596,6.258769123783032,11,9,0.9989386796951294,0.0,1
2981,1.219,4.780350602688919,6,6,0.95933198928833,0.0,1
2982,1.204,4.7215275846082525,6,7,0.9999916553497314,0.15384615384615385,1
2983,0.827,3.2431090635141397,6,6,0.999985694885254,0.16666666666666666,1
2984,2.705,10.607750927213726,6,20,0.7869236469268799,0.0,1
2985,2.713,8.308802916751064,9,9,0.9999762773513794,1.0,0
2986,2.576,7.889228276281143,7,7,0.9999712705612184,1.0,0
2987,1.654,5.065521571804738,5,5,0.9997578859329224,1.0,0
2988,1.855,5.681101883735062,9,8,0.9522723555564879,0.9411764705882352,0
2989,8.856,27.122284788333,4,4,0.6372076869010925,1.0,0
2990,2.094,6.413060563094998,4,4,0.999819040298462,1.0,0
2991,1.178,11.555329896907217,12,11,0.996682107448578,0.08695652173913042,0
2992,1.054,10.338979381443298,5,5,0.9999298453330994,1.0,0
2993,1.631,15.998932989690722,13,12,0.9543630480766296,0.96,0
2994,1.375,13.487757731958762,14,14,0.9151697754859924,0.9285714285714286,0
2995,2.593,15.187172517768683,7,7,0.99946928024292,1.0,0
2996,2.151,12.598383372819299,8,8,0.9979261755943298,1.0,0
2997,2.713,15.890011199655396,8,8,0.9386489987373352,1.0,0
2999,1.199,7.341167947310647,10,9,0.8886108994483948,0.8421052631578947,0
3000,1.429,8.749398662808103,6,6,0.9258825778961182,0.0,0
3001,1.171,7.1697311645544355,5,5,0.9949145317077636,1.0,0
3002,3.599,22.035749326414532,15,15,0.9238104224205016,0.8666666666666667,0
3003,1.181,7.230958586967369,12,12,0.9998670816421508,1.0,0
3004,1.442,8.828994311944916,5,4,0.3972650468349457,0.6666666666666666,0
3005,0.436,1.8760672116257948,1,7,0.312730073928833,0.0,1
3006,0.415,1.7857061762034516,1,6,0.3041501343250275,0.0,1
3007,0.458,1.970731153496821,1,3,0.3296942114830017,0.0,1
3008,0.429,1.8459468664850132,1,6,0.2643706798553467,0.0,1
3009,0.464,1.9965485921889194,1,7,0.3049982488155365,0.0,1
3010,1.149,5.9480714115118225,3,3,0.9886071085929872,1.0,0
3011,1.443,7.470032242655841,11,10,0.9985718131065368,0.9523809523809524,0
3012,1.004,5.19744447098161,18,16,0.875156044960022,0.7058823529411765,1
3013,1.056,5.466634822068307,5,5,0.9136744737625122,0.0,0
3014,1.247,6.455391688559828,5,4,0.3100014925003052,0.0,0
3015,1.198,6.201731550035825,9,8,0.4743644893169403,0.7058823529411765,0
3016,1.277,6.610693814186768,6,6,0.8256239891052246,0.16666666666666666,0
3017,1.951,19.172906941497427,9,8,0.4890175461769104,0.35294117647058826,0
3018,1.348,13.247093058502577,10,8,0.8504430055618286,0.7777777777777778,1
3019,1.298,5.829581080051793,5,5,0.9964117407798768,1.0,0
3020,1.932,8.677003579861376,3,3,0.5775992274284363,0.6666666666666666,0
3021,1.018,4.572044329347246,8,8,0.9999831914901732,1.0,0
3022,1.278,5.73975702643004,18,17,0.98323655128479,0.9714285714285714,0
3023,1.54,6.91645212887501,6,6,0.6722100377082825,1.0,0
3024,2.981,13.388275192322341,5,5,0.99990314245224,1.0,0
3025,1.675,7.522764490821844,7,7,0.990934193134308,1.0,0
3026,1.407,6.319122172290349,7,7,0.999944031238556,1.0,0
3027,0.465,2.004391364262747,1,5,0.7773292064666748,0.0,1
3028,0.434,1.870765273311897,1,5,0.27651074528694153,0.0,1
3029,0.473,2.038875516766192,1,1,0.08658161014318466,0.0,1
3030,0.408,1.7586917776757005,1,13,0.390606701374054,0.0,1
3031,0.397,1.7112760679834635,1,1,0.947498381137848,0.0,1
3032,4.849,17.124371068270765,8,8,0.9090404510498048,1.0,0
3033,2.05,7.239628931729236,19,17,0.9764267206192015,0.9444444444444444,0
3034,1.413,6.435023283890997,6,7,0.9996917247772216,0.7692307692307693,0
3035,1.006,4.581481545360469,6,6,0.999990463256836,1.0,0
3036,1.395,6.3530484649879275,5,5,0.999962031841278,1.0,0
3037,1.984,9.035446705760608,4,4,0.9493516683578492,0.75,0
3038,1.684,8.005262535710767,7,7,0.8611928224563599,0.8571428571428571,1
3039,1.618,7.691517091912126,13,12,0.9699853658676147,0.96,1
3040,1.533,7.2874509900502416,6,6,0.8573980331420898,1.0,0
3041,5.316,25.270769382326865,7,7,0.992354154586792,1.0,0
3042,1.759,9.658754475703324,6,6,0.9393281340599059,1.0,0
3043,1.062,5.831493606138107,8,8,0.9997922778129578,1.0,0
3044,0.698,3.832751918158568,4,4,0.9999358654022216,1.0,0
3045,5.556,42.944541532358045,6,5,0.9240803718566896,0.0,0
3046,1.573,12.158344821886109,10,9,0.9989401698112488,0.9473684210526316,0
3047,1.536,11.872357054302007,14,13,0.9366371631622314,0.8888888888888888,0
3048,1.925,14.879093313496982,18,17,0.9498130679130554,0.9714285714285714,0
3050,1.578,6.457444627321891,15,14,0.9639347195625304,0.9655172413793104,0
3051,2.037,8.335750764166471,6,6,0.996301293373108,1.0,0
3052,1.87,7.652358335292735,6,6,0.9961039423942566,1.0,0
3053,1.773,7.255417822713378,14,10,0.2540716826915741,0.4166666666666667,0
3054,1.248,5.107028450505526,7,7,0.3386000990867615,0.8571428571428571,0
3055,1.773,8.809220224719102,6,6,0.9749460220336914,1.0,0
3056,1.873,9.306074157303371,5,5,0.999846577644348,1.0,0
3057,2.139,10.627705617977528,14,13,0.9967678785324096,0.9629629629629628,0
3058,5.311,19.461905908655382,12,11,0.8726645708084106,0.8695652173913043,1
3059,3.464,12.69366259980837,9,8,0.9924080967903136,0.8235294117647058,0
3060,2.061,7.552436090705845,6,6,0.9999899864196776,1.0,0
3061,3.012,11.037330182050463,4,4,0.9960373640060424,1.0,0
3062,1.807,6.621665218779943,5,5,0.9972980618476868,1.0,1
3063,1.902,9.27602003004507,7,7,0.963209867477417,1.0,0
3065,1.579,7.700754798864963,7,7,0.9986687302589417,1.0,0
3066,1.407,6.861913870806208,15,15,0.8942456841468811,0.8666666666666667,0
3067,2.048,8.896750117205812,10,10,0.9442817568778992,1.0,1
3068,4.351,18.901249882794186,19,13,0.705867350101471,0.625,0
3069,1.115,7.3171993214588635,7,7,0.999286413192749,1.0,0
3070,0.892,5.853759457167091,16,15,0.9719692468643188,0.967741935483871,0
3071,1.289,8.45907616624258,7,2,0.6561470031738281,0.2222222222222222,0
3072,0.857,5.624071586089906,8,5,0.378788948059082,0.3076923076923077,0
3073,0.855,5.610946564885496,3,3,0.8003205657005309,1.0,0
3074,0.887,5.820946904156064,4,4,0.6077767014503479,1.0,0
3075,0.386,1.687906796116505,1,3,0.1857337951660156,0.0,1
3076,0.474,2.0727145631067962,1,6,0.4453804790973663,0.0,1
3077,0.397,1.7360077669902911,1,8,0.33121442794799805,0.0,1
3078,0.413,1.8059728155339807,1,12,0.3464040756225586,0.0,1
3079,0.39,1.7053980582524273,1,16,0.3558849096298218,0.0,1
3080,0.347,1.9762237645752359,1,2,0.1366373598575592,0.0,1
3081,0.418,2.3805807884508603,1,9,0.26537835597991943,0.0,1
3082,1.26,7.175913381454748,1,3,0.4311163723468781,0.0,1
3083,1.018,5.7976823986674075,1,14,0.3913890421390533,0.0,1
3084,0.559,3.183599666851749,1,3,0.4462690055370331,0.0,1
3085,3.933,17.148247260229557,8,7,0.9997602701187134,0.9333333333333332,0
3086,3.158,13.76917489138188,11,10,0.9994990229606628,0.9523809523809524,0
3087,3.896,16.986923805200703,9,9,0.9994085431098938,1.0,0
3088,4.462,19.454736657804293,10,9,0.9974138736724854,0.9473684210526316,0
3089,4.689,20.444477854873224,8,8,0.9999490976333618,1.0,0
3090,3.295,14.366507684326567,5,4,0.984124720096588,0.8888888888888888,0
3091,2.855,12.448066597496922,6,6,0.9837178587913512,1.0,0
3092,1.228,6.719662428266007,5,5,0.9412456750869752,1.0,0
3093,1.242,6.7962709575784865,11,6,0.6536737680435181,0.7058823529411765,0
3094,1.452,7.945398897265669,10,10,0.9999899864196776,1.0,0
3095,1.837,10.05213345335884,7,7,0.96187162399292,1.0,0
3096,1.197,6.550029256216946,17,19,0.764107882976532,0.7777777777777778,0
3097,1.931,10.566505007314055,11,11,0.7842353582382202,0.9090909090909092,0
3099,1.633,10.880050103765194,9,7,0.7903000712394714,0.5,0
3100,4.582,15.034898904343772,6,6,0.9999364614486694,1.0,0
3101,1.568,5.145072344393504,7,7,0.999948263168335,1.0,0
3102,2.89,9.482945838837516,6,6,0.993822693824768,1.0,0
3103,1.359,4.459281451550237,9,9,0.999904215335846,1.0,0
3104,2.47,8.10480146087497,17,16,0.9657586812973022,0.9696969696969696,1
3105,5.007,21.756214703730794,12,11,0.9961182475090028,0.8695652173913043,0
3106,4.308,18.718948061448426,11,11,0.884555995464325,0.0,0
3107,1.62,7.039158741770301,11,10,0.9516069293022156,0.9523809523809524,0
3108,4.254,18.48430943672275,12,11,0.9997566938400269,0.9565217391304348,0
3109,1.215,5.279369056327725,12,11,0.9545112252235411,0.9565217391304348,0
3110,3.477,12.006292799635425,4,4,0.999678671360016,1.0,0
3111,2.281,7.876431945921314,4,4,0.9997665286064148,1.0,0
3112,1.738,6.001419869360474,9,9,0.9999735951423644,1.0,0
3113,1.952,6.740374905058484,7,7,0.9999728798866272,1.0,0
3114,1.762,6.084293331307914,7,6,0.997478485107422,0.9230769230769232,0
3115,1.956,6.754187148716392,6,6,0.9994378089904784,1.0,0
3116,1.024,7.134042741341194,15,14,0.9976111054420472,0.9655172413793104,0
3117,0.854,5.9496801768607215,3,3,0.5943124294281006,0.0,0
3118,0.819,5.705840825350037,4,4,0.6481726169586182,1.0,0
3119,1.147,7.9909638909358875,8,8,0.9998655915260316,1.0,0
3120,0.9,6.270154753131909,8,8,0.9387386441230774,0.0,0
3121,0.857,5.970580692704495,3,3,0.9015266895294191,1.0,0
3122,1.184,8.248736919675753,7,8,0.8548661470413208,0.9333333333333332,0
3123,4.544,11.042233843117907,5,10,0.9977594614028932,0.26666666666666666,1
3124,0.792,1.9246147015293535,6,6,0.9963638186454772,0.0,1
3125,1.244,3.023005920078934,5,13,0.9584937691688538,0.2222222222222222,1
3126,1.528,3.7131455352738034,7,10,0.4805250763893128,0.0,1
3127,1.778,8.561983868199759,7,7,0.9997656345367432,1.0,0
3128,1.21,5.826771923802987,11,10,0.5504778027534485,0.7619047619047619,0
3129,1.467,7.064359018362795,10,10,0.9972990155220032,0.1,0
3130,1.372,6.60688518963446,6,6,0.9999012947082521,0.16666666666666666,0
3131,2.04,7.942364351245084,4,4,0.9380893707275392,1.0,0
3132,2.041,7.946257667103539,7,7,0.9996390342712402,1.0,0
3133,1.818,7.078048230668414,4,4,0.9727783203125,1.0,0
3134,1.731,6.739329750982962,7,7,0.99861478805542,1.0,0
3135,1.239,8.233798924731184,6,6,0.9999902248382568,1.0,0
3136,0.748,4.970848745519713,4,1,0.3455861806869507,0.4,0
3137,0.803,5.336352329749103,10,10,0.9940579533576964,1.0,0
3138,1.164,5.0578739802117685,6,6,0.9996155500411988,1.0,0
3139,1.18,5.127398021176879,8,8,0.9996418356895448,1.0,0
3140,2.347,10.198307759069609,7,7,0.9301351308822632,1.0,0
3141,1.07,4.649420239541746,12,8,0.9138526916503906,0.6,0
3142,1.171,10.319834097540644,19,14,0.7242103815078735,0.5454545454545454,1
3143,1.228,10.822165902459355,10,17,0.472697377204895,0.2222222222222222,1
3144,0.416,1.5517120822622108,1,3,0.36039474606513977,0.0,1
3145,0.409,1.5256015424164526,1,3,0.43983542919158936,0.0,1
3146,0.5,1.8650385604113113,1,3,0.3934330344200134,0.0,1
3147,0.449,1.674804627249357,1,6,0.7315555810928345,0.0,1
3148,0.431,1.60766323907455,1,3,0.9296905994415284,0.0,1
3149,0.387,1.4435398457583548,1,15,0.3921947181224823,0.0,1
3150,0.48,1.7904370179948588,1,3,0.4620973467826843,0.0,1
3151,0.429,1.6002030848329045,1,13,0.3691992461681366,0.0,1
3152,3.224,20.766986454183268,7,7,0.999983012676239,1.0,0
3153,2.364,15.227405700275819,7,7,0.9999605417251588,1.0,0
3154,2.102,13.539765982224946,19,18,0.8242978453636169,0.8648648648648649,0
3155,1.99,12.818332209623048,19,18,0.9985859990119934,0.972972972972973,0
3156,2.901,18.686422984983146,6,6,0.9987025260925292,1.0,0
3157,1.633,10.518762059454492,5,5,0.9999617934226991,1.0,0
3158,2.101,13.533324609255287,13,14,0.8765217661857605,0.8888888888888888,0
3159,1.617,8.4533429886982,8,8,0.3927934467792511,0.5,0
3160,2.707,14.151638509836754,7,7,0.9999950528144836,1.0,0
3161,1.083,5.661700962745918,7,7,0.9987743496894836,1.0,0
3162,0.956,4.9977711176224355,10,11,0.961109697818756,0.8571428571428571,0
3166,0.875,2.7485748436925337,11,11,0.616716742515564,0.18181818181818185,1
3167,2.314,7.268802500919455,5,15,0.3103485405445099,0.0,1
3168,1.074,3.373679293858036,5,7,0.9970417022705078,0.16666666666666666,1
3169,1.175,3.6909433615299734,9,18,0.717382550239563,0.0,1
3170,2.429,9.639422453324597,4,4,0.9995781779289246,1.0,0
3171,1.446,5.738412872584343,4,4,0.9998111724853516,1.0,0
3172,4.303,17.07634204061579,9,9,0.9999822974205016,1.0,0
3173,1.845,7.321833851948902,7,7,0.9999467730522156,1.0,0
3174,2.189,8.686988781526368,18,18,0.9379509091377258,1.0,1
3175,0.371,1.1925680650684933,1,7,0.303070068359375,0.0,1
3176,0.374,1.2022114726027395,1,13,0.3052254021167755,0.0,1
3177,1.544,4.9631404109589035,1,9,0.33235734701156616,0.0,1
3178,0.644,2.070118150684932,1,3,0.4333048164844513,0.0,1
3179,1.739,5.589961900684932,1,7,0.24025237560272214,0.0,1
3180,1.146,5.492214581939799,15,13,0.709935188293457,0.07142857142857142,0
3181,1.065,5.104021404682274,6,6,0.9999212026596068,1.0,0
3182,1.035,4.960246153846154,5,5,0.9998183250427246,1.0,0
3183,1.567,7.509860602006689,8,7,0.9993166923522948,0.9333333333333332,0
3184,1.438,6.891627023411372,8,7,0.8375523686408997,0.6666666666666666,0
3185,1.224,5.866030234113713,7,7,0.9808176755905152,1.0,0
3186,2.636,9.993047536303836,7,7,0.9978515505790709,1.0,0
3187,2.424,9.18935782549336,5,5,0.9990659952163696,1.0,0
3188,1.467,5.561381159240413,11,11,0.811813473701477,1.0,1
3189,1.53,5.800213478962393,16,16,0.9068588614463806,1.0,1
3190,2.121,12.269705169628434,5,3,0.6685497760772705,0.25,1
3191,1.593,9.215294830371569,7,8,0.8591482639312744,0.26666666666666666,1
3192,3.129,17.729503855119237,7,7,0.999988615512848,1.0,0
3193,1.758,9.961159404697867,7,7,0.9999733567237854,1.0,0
3194,1.616,9.156560635945253,19,18,0.8951182961463928,0.8648648648648649,0
3195,2.199,12.459948538640845,19,18,0.9984511137008668,0.972972972972973,0
3196,1.715,9.717513298667143,11,10,0.9952322244644164,0.9523809523809524,0
3197,3.25,18.415112665112666,6,6,0.740066409111023,1.0,0
3198,3.064,17.361201601816987,12,11,0.9443928003311156,0.9565217391304348,0
3199,2.422,10.400621753607101,4,4,0.9977749586105348,1.0,0
3200,2.761,11.856365260821308,7,7,0.9997512698173524,1.0,0
3201,3.827,16.434012985571584,20,18,0.9792470932006836,0.9473684210526316,0
3202,3.374,18.80862957324106,8,8,0.964874505996704,1.0,0
3203,1.7,9.476784313725492,6,6,0.999984860420227,1.0,0
3204,3.84,21.40638339100346,10,9,0.6047921180725098,0.8421052631578947,0
3205,3.36,18.730585467128027,7,6,0.9343950152397156,0.9230769230769232,0
3206,2.369,13.206177670126875,6,5,0.5709997415542603,0.18181818181818185,0
3207,1.698,9.465635155709343,4,1,0.33936217427253723,0.0,0
3208,3.169,17.665840876585932,11,11,0.949713408946991,0.9090909090909092,0
3209,2.165,12.068963552479815,17,15,0.958769917488098,0.875,0
3210,0.922,4.182917010005887,7,15,0.4447851777076721,0.2727272727272727,1
3211,1.529,6.93674632136551,13,16,0.4083614647388458,0.27586206896551724,1
3212,3.611,16.382335491465568,12,3,0.1994839608669281,0.13333333333333333,1
3213,0.734,3.330001177163037,8,3,0.4352756440639496,0.0,1
3214,1.615,8.163459951228662,6,5,0.391866534948349,0.18181818181818185,1
3215,1.888,9.543413243293942,6,6,0.9706469774246216,0.16666666666666666,0
3216,1.932,9.76582329769274,2,2,0.4877088665962219,1.0,0
3217,1.84,9.300784093040706,10,10,0.995910942554474,1.0,0
3218,1.74,8.795306696679798,7,7,0.9615018367767334,1.0,0
3219,1.68,8.492020258863253,2,2,0.4629010260105133,1.0,0
3220,2.034,10.281410241980867,11,10,0.968083679676056,0.9523809523809524,0
3221,3.264,16.498782217220032,18,17,0.994397222995758,0.9714285714285714,0
3222,1.323,6.937051160309417,12,10,0.9761807322502136,0.9090909090909092,0
3223,4.306,22.57818767671379,9,8,0.9993409514427184,0.8235294117647058,0
3224,2.08,10.906323819685246,4,4,0.9836257100105286,1.0,0
3225,4.851,25.43585425446786,18,15,0.8395071029663086,0.7878787878787878,1
3226,1.69,8.861388103494265,8,8,0.9999451637268066,1.0,0
3229,1.088,38.233036890905495,6,6,0.9972542524337769,1.0,0
3230,1.716,60.30137068455316,10,9,0.997244119644165,0.9473684210526316,0
3231,1.278,44.90976208325113,9,9,0.9999186396598816,1.0,0
3232,0.987,34.6838303412902,8,8,0.9999496936798096,1.0,0
3233,1.597,9.73733456313936,7,7,0.998495638370514,1.0,0
3234,1.391,8.481297668958577,13,11,0.9530625939369202,0.9166666666666666,0
3235,1.308,7.975224551400301,4,4,0.996547520160675,1.0,0
3236,1.667,10.16414321650176,11,11,0.9671468138694764,0.0,0
3237,0.912,4.795530819245775,6,5,0.9932432174682616,0.0,1
3238,1.129,5.936572691807542,8,9,0.9852898120880128,0.1176470588235294,1
3239,0.822,4.322287646293888,5,8,0.9325093030929564,0.3076923076923077,1
3240,0.982,5.1636088426527955,8,10,0.999435544013977,0.0,1
3241,1.15,8.11631781290047,15,14,0.9614553451538086,0.9655172413793104,0
3242,0.945,6.6694959419051685,7,5,0.5119674801826477,0.8333333333333334,0
3243,1.088,7.6787424177701835,9,9,0.9994750618934632,0.8888888888888888,0
3244,1.499,10.579443827424178,12,11,0.3016534745693207,0.7826086956521741,0
3245,2.673,10.181648734177214,5,5,0.9975385069847108,1.0,0
3246,3.231,12.307110759493671,11,10,0.8184972405433655,0.9523809523809524,0
3247,1.519,5.785979957805908,9,9,0.9999920725822448,1.0,0
3248,1.579,6.014524261603376,8,7,0.9930179715156556,0.9333333333333332,0
3249,1.991,7.583861814345992,12,10,0.9987543225288392,0.9090909090909092,0
3250,2.198,8.372339662447256,9,8,0.9993211030960084,0.9411764705882352,0
3251,3.833,14.600171940928268,9,8,0.9904564619064332,0.9411764705882352,0
3252,1.799,6.852520042194095,7,6,0.9641513824462892,0.9230769230769232,0
3253,2.033,7.743842827004219,7,6,0.9270438551902772,0.9230769230769232,0
3254,1.861,6.097166752777061,7,7,0.998498797416687,1.0,0
3255,2.551,8.357803539137175,5,5,0.8427057266235352,1.0,0
3256,1.369,4.48523443554637,10,10,0.9995681643486024,1.0,0
3257,1.961,6.424795272539396,13,13,0.9518179893493652,1.0,0
3258,2.163,9.149581523272214,10,10,0.9986533522605896,1.0,0
3259,1.949,8.244352468265163,19,18,0.8509571552276611,0.8648648648648649,0
3260,1.499,6.340833427362481,12,12,0.9987017512321472,1.0,0
3261,1.479,6.256232581100142,17,16,0.9745191931724548,0.9696969696969696,0
3262,1.783,6.165099502487562,1,10,0.2458343803882599,0.0,1
3263,0.479,1.6562437810945276,1,3,0.7496753931045532,0.0,1
3264,0.492,1.701194029850746,1,8,0.3762151002883911,0.0,1
3265,0.474,1.6389552238805967,1,8,0.33872923254966736,0.0,1
3266,0.39,1.3485074626865672,1,10,0.2436899393796921,0.0,1
3267,5.349,14.735105595807,11,11,0.9794127941131592,1.0,0
3268,4.242,11.685608139355635,13,12,0.8930215835571289,0.8,0
3269,3.383,9.319286264837368,10,10,0.9977110028266908,1.0,0
3270,3.76,11.074055369358616,6,5,0.7750822901725769,0.9090909090909092,0
3271,8.451,24.890117533630228,13,12,0.9976162314414978,0.08,0
3272,6.846,20.163027409209864,7,7,0.9935352206230164,1.0,0
3273,2.724,8.022799687801294,7,7,0.90029376745224,1.0,0
3274,2.391,6.951834172963897,7,7,0.9985490441322328,1.0,0
3275,1.534,4.460106073327736,5,5,0.9975754022598268,1.0,0
3276,1.27,3.692525888609012,10,10,0.9949907660484314,1.0,0
